output	ASV	DFP.024	DFP.025	DFP.026	DFP.027	DFP.028	DFP.029	DFP.030	DFP.031	DFP.032	DFP.000	DFP.001	DFP.002	DFP.003	DFP.004	DFP.005	DFP.006	DFP.007	DFP.008	DFP.009	DFP.010	DFP.011	DFP.012	DFP.013	DFP.014	DFP.015	DFP.016	DFP.017	DFP.018	DFP.019	DFP.020	DFP.021	DFP.022	DFP.023
93	Root (90.7%); Bacteria (90.7%); Bacteroidota (90.7%); Bacteroidia (90.7%); Cytophagales (90.7%); Spirosomaceae (90.7%); Dyadobacter (88.7%)	ASV1082	0	0	0	0	0	0	0	80	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	28	0	0
94	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Burkholderiales (100%); Oxalobacteraceae (96.1%); Pseudoduganella (75.9%)	ASV1083	27	331	96	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95	Root (44.3%); unclassified_Root (44.3%)	ASV1084	0	0	0	0	0	0	0	0	371	0	0	0	0	59	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
96	Root (96.8%); Bacteria (96.8%); Proteobacteria (95.6%); Gammaproteobacteria (95.6%); Pseudomonadales (87.8%); Pseudomonadaceae (87.8%); Pseudomonas (71.7%)	ASV1085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	79
97	Root (90.8%); Bacteria (90.8%); Bacteroidota (90.8%); Bacteroidia (90.8%); Sphingobacteriales (90%); NS11-12 marine group (90%)	ASV1086	33	43	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	44	0	26	201	22	0	0	0	0	0	0	0	0
98	Root (86.7%); Bacteria (86.7%); Bdellovibrionota (86.7%); Bdellovibrionia (86.7%); Bdellovibrionales (86.7%); Bdellovibrionaceae (86.7%); Bdellovibrio (86.7%)	ASV1087	0	0	0	0	0	0	0	0	0	0	106	327	18	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
99	Root (96.1%); Bacteria (96.1%); Gemmatimonadota (96.1%); Gemmatimonadetes (96.1%); Gemmatimonadales (96.1%); Gemmatimonadaceae (96.1%); Gemmatimonas (86.5%)	ASV1088	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	25	0	0	162	0	0	49	0	0	61	0	0	136	0	0	0	0
100	Root (47.8%); unclassified_Root (47.8%)	ASV1089	321	0	0	0	0	0	18	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
101	Root (100%); Bacteria (100%); Actinobacteriota (100%); Actinobacteria (100%); Micrococcales (100%); Microbacteriaceae (99.1%); unclassified_Microbacteriaceae (99.1%)	ASV109	845	1296	432	180	129	0	246	852	1758	62	589	249	119	146	0	0	142	336	871	111	273	3944	263	562	74	67	61	107	598	1118	5252	50	0
102	Root (98.5%); Bacteria (98.5%); Actinobacteriota (98.5%); Actinobacteria (98.5%); Corynebacteriales (96.5%); Mycobacteriaceae (82.6%); Mycobacterium (79.2%)	ASV1090	0	0	0	0	0	0	0	0	0	0	26	0	0	29	0	0	65	0	0	0	0	0	233	0	0	0	0	0	25	0	0	26	57
103	Root (87.8%); Bacteria (87.8%); Bacteroidota (87.8%); Bacteroidia (87.8%); Chitinophagales (86.9%); Chitinophagaceae (86.9%); Edaphobaculum (62.7%)	ASV1091	25	358	59	0	0	0	0	0	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
104	Root (91%); Bacteria (91%); Proteobacteria (91%); Alphaproteobacteria (91%); Acetobacterales (82.5%); Acetobacteraceae (82.5%); Roseomonas (77.8%)	ASV1092	0	0	0	0	16	0	18	60	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
105	Root (90.3%); Bacteria (90.3%); Proteobacteria (90.3%); Alphaproteobacteria (90.3%); Rhizobiales (90.3%); Xanthobacteraceae (61.4%); unclassified_Xanthobacteraceae (61.4%)	ASV1093	201	0	0	0	0	0	25	22	9	0	0	0	0	0	0	0	0	0	0	39	0	0	36	21	22	73	0	0	10	0	0	0	0
106	Root (68.2%); Bacteria (68.2%); unclassified_Bacteria (68.2%)	ASV1094	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	0	18	0	0	37	0	0	138	130	50	61	0	0	0	0	0	4	0
107	Root (100%); Bacteria (100%); Firmicutes (100%); Clostridia (100%); Peptostreptococcales-Tissierellales (99.1%); Anaerovoracaceae (98.1%); Anaerovorax (97.2%)	ASV1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	4	0	0	0	0	0	0	127	0
108	Root (91.3%); Bacteria (91.3%); Verrucomicrobiota (91.3%); Verrucomicrobiae (91.3%); Opitutales (91.3%); Opitutaceae (91.3%); Lacunisphaera (80.8%)	ASV1096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455	0	0	0	0	0	0	0	0	0	0	0	0	0
109	Root (100%); Bacteria (100%); Verrucomicrobiota (100%); Verrucomicrobiae (100%); Chthoniobacterales (100%); Chthoniobacteraceae (100%); Chthoniobacter (100%)	ASV1097	68	26	0	0	0	0	24	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	17	0
110	Root (100%); Bacteria (100%); Firmicutes (100%); Clostridia (100%); Clostridiales (100%); Caloramatoraceae (100%); Fonticella (100%)	ASV1098	0	0	0	0	0	0	454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	Root (88.5%); Bacteria (88.5%); Proteobacteria (88.5%); Alphaproteobacteria (88.5%); Sphingomonadales (85.8%); Sphingomonadaceae (85.8%); unclassified_Sphingomonadaceae (85.8%)	ASV1099	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	14	49	307	0	11	12	0	0	12	0	0	0	0	0
112	Root (100%); Bacteria (100%); Verrucomicrobiota (100%); Verrucomicrobiae (100%); Verrucomicrobiales (100%); Rubritaleaceae (100%); Luteolibacter (100%)	ASV11	970	1548	334	2329	1147	20	247	1402	929	67	1567	968	0	1185	4544	0	535	3376	138	2182	1846	600	2401	6516	1643	479	14034	12719	626	3374	30754	15097	19666
113	Root (96.2%); Bacteria (96.2%); Proteobacteria (96.2%); Alphaproteobacteria (96.2%); Rhizobiales (96.2%); Beijerinckiaceae (94.6%); Methylobacterium-Methylorubrum (77.4%)	ASV110	1334	831	224	1068	1400	875	469	379	140	45	515	737	315	2470	1313	598	543	967	3141	51	24	27	190	57	20	330	447	155	496	883	226	32	66
114	Root (97.8%); Bacteria (97.8%); Proteobacteria (97.8%); Alphaproteobacteria (97.8%); Rhizobiales (95.6%); Rhizobiaceae (91.2%); unclassified_Rhizobiaceae (91.2%)	ASV1100	109	62	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	43	41	0	42	0	0	48	0	0	0	0	39	0
115	Root (90.2%); Bacteria (90.2%); Bacteroidota (90.2%); Bacteroidia (90.2%); Chitinophagales (89.3%); Chitinophagaceae (89.3%); unclassified_Chitinophagaceae (89.3%)	ASV1101	80	29	87	0	0	0	0	0	0	0	0	0	0	18	0	0	6	0	0	50	50	0	0	12	0	70	4	5	40	0	0	0	0
116	Root (49.5%); unclassified_Root (49.5%)	ASV1102	52	226	28	0	0	0	106	29	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
117	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Burkholderiales (100%); Comamonadaceae (100%); unclassified_Comamonadaceae (100%)	ASV1103	37	108	0	0	0	0	0	0	0	0	0	16	0	0	0	0	34	17	0	0	0	0	169	53	0	0	0	0	0	0	0	17	0
118	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Burkholderiales (100%); Oxalobacteraceae (100%); unclassified_Oxalobacteraceae (100%)	ASV1104	0	0	0	0	0	0	0	0	0	0	7	0	0	0	64	0	0	0	0	0	0	0	40	0	0	48	20	272	0	0	0	0	0
119	Root (61.5%); Bacteria (61.5%); unclassified_Bacteria (61.5%)	ASV1105	76	169	6	11	16	0	17	38	24	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	33	50	0	0	0
120	Root (98.4%); Bacteria (98.4%); Bacteroidota (98.4%); Bacteroidia (98.4%); Sphingobacteriales (98.4%); Sphingobacteriaceae (98.4%); Pedobacter (71.4%)	ASV1106	0	0	0	0	0	0	0	0	0	0	0	0	0	30	357	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
121	Root (100%); Bacteria (100%); Proteobacteria (99%); Alphaproteobacteria (99%); Rhizobiales (99%); Xanthobacteraceae (98%); Tardiphaga (70%)	ASV1107	31	5	0	0	0	0	0	0	0	0	33	0	0	24	0	0	0	0	0	0	0	0	0	15	8	151	21	0	0	28	0	79	53
122	Root (46%); unclassified_Root (46%)	ASV1108	5	0	0	170	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
123	Root (100%); Bacteria (100%); Bacteroidota (100%); Bacteroidia (100%); Cytophagales (100%); Spirosomaceae (100%); Dyadobacter (99%)	ASV1109	0	0	0	0	0	0	0	0	0	0	24	98	0	0	0	0	0	72	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124	Root (90.8%); Bacteria (90.8%); Bacteroidota (90.8%); Bacteroidia (90.8%); Flavobacteriales (90.8%); Flavobacteriaceae (90.8%); Flavobacterium (85.8%)	ASV111	8	0	0	672	265	19219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
125	Root (51.4%); unclassified_Root (51.4%)	ASV1110	0	8	30	0	0	0	0	46	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126	Root (51.8%); unclassified_Root (51.8%)	ASV1111	50	39	49	0	0	0	45	16	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0
127	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Burkholderiales (100%); Comamonadaceae (97%); unclassified_Comamonadaceae (97%)	ASV1112	24	39	0	242	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	24	0	0	0	0	0
128	Root (93.2%); Bacteria (93.2%); Proteobacteria (93.2%); Gammaproteobacteria (93.2%); Pseudomonadales (92.3%); Moraxellaceae (92.3%); Acinetobacter (89.6%)	ASV1113	0	0	0	0	0	0	0	0	0	0	405	8	0	0	0	0	0	6	21	4	0	0	0	0	0	0	0	0	0	0	0	0	0
129	Root (86.5%); Bacteria (86.5%); Proteobacteria (86.5%); Alphaproteobacteria (86.5%); Sphingomonadales (82.3%); Sphingomonadaceae (82.3%); unclassified_Sphingomonadaceae (82.3%)	ASV1114	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
130	Root (97%); Bacteria (97%); Bacteroidota (97%); Bacteroidia (97%); Sphingobacteriales (97%); Sphingobacteriaceae (97%); Mucilaginibacter (80.9%)	ASV1115	293	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	Root (69.9%); Bacteria (69.9%); Planctomycetota (69.9%); Phycisphaerae (67.9%); Tepidisphaerales (66.7%); WD2101 soil group (64.8%)	ASV1116	154	26	4	0	0	0	47	173	0	5	0	0	0	0	0	0	0	0	0	18	0	0	0	4	0	11	0	0	0	0	0	0	0
132	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Sphingomonadales (100%); Sphingomonadaceae (100%); unclassified_Sphingomonadaceae (100%)	ASV1117	59	0	0	0	0	0	0	0	0	0	22	0	0	50	0	0	22	0	0	0	0	0	0	61	0	70	102	0	0	55	0	0	0
133	Root (96.7%); Bacteria (96.7%); Bacteroidota (96.7%); Bacteroidia (96.7%); Chitinophagales (95.9%); Chitinophagaceae (95.9%); Edaphobaculum (95.9%)	ASV1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	318	0	42	0	0	0	0	0
134	Root (73.6%); Bacteria (73.6%); Bacteroidota (73.6%); Bacteroidia (73.6%); Chitinophagales (67.5%); Chitinophagaceae (67.5%); unclassified_Chitinophagaceae (67.5%)	ASV1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	84	44	20	0	0	0	248	0	0	0	0	0	0	0	0	0	0
135	Root (78.9%); Bacteria (78.9%); Verrucomicrobiota (78.2%); Verrucomicrobiae (78.2%); Chthoniobacterales (78.2%); Xiphinematobacteraceae (73.3%); Candidatus Xiphinematobacter (73.3%)	ASV112	565	3898	292	1686	112	32	708	3611	43	169	936	1510	29	0	6	9	0	0	46	395	189	0	90	2581	92	0	0	55	184	2339	498	0	50
136	Root (73.5%); Bacteria (73.5%); Cyanobacteria (71.8%); Cyanobacteriia (71.8%); Chloroplast (71.3%)	ASV1120	0	290	0	0	0	0	0	0	100	9	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0
137	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Burkholderiales (100%); Comamonadaceae (97.9%); Aquabacterium (66.6%)	ASV1121	0	0	0	0	0	0	72	168	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0
138	Root (78.3%); Bacteria (78.3%); Verrucomicrobiota (78.3%); Verrucomicrobiae (77.6%); Chthoniobacterales (77.6%); unclassified_Chthoniobacterales (77.6%)	ASV1122	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	Root (100%); Bacteria (100%); Actinobacteriota (100%); Actinobacteria (100%); Micrococcales (100%); Cellulomonadaceae (68.9%); unclassified_Cellulomonadaceae (68.9%)	ASV1123	0	0	0	0	0	0	128	278	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	Root (93%); Bacteria (93%); Verrucomicrobiota (93%); Verrucomicrobiae (93%); Verrucomicrobiales (93%); Verrucomicrobiaceae (93%); Prosthecobacter (79.7%)	ASV1124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	333	0	0	0	0	0	0	0	0	0	74
141	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Burkholderiales (100%); Comamonadaceae (100%); unclassified_Comamonadaceae (100%)	ASV1125	0	0	0	108	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142	Root (90.6%); Bacteria (90.6%); Verrucomicrobiota (90.6%); Verrucomicrobiae (90.6%); Opitutales (90.6%); Opitutaceae (90.6%); Opitutus (60.5%)	ASV1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0
143	Root (81.8%); Bacteria (81.8%); Proteobacteria (81.1%); Alphaproteobacteria (81.1%); Sphingomonadales (69.9%); Sphingomonadaceae (69.9%); unclassified_Sphingomonadaceae (69.9%)	ASV1127	61	6	0	0	0	0	9	34	26	0	143	5	0	0	0	0	27	0	0	111	0	0	0	12	0	0	0	0	0	0	0	0	0
144	Root (100%); Bacteria (100%); Bacteroidota (100%); Bacteroidia (100%); Sphingobacteriales (100%); NS11-12 marine group (100%)	ASV1128	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	56	31	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0
145	Root (35.5%); unclassified_Root (35.5%)	ASV1129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	426	0	0	0	0	0	0	0	0
146	Root (100%); Bacteria (100%); Verrucomicrobiota (100%); Verrucomicrobiae (100%); Verrucomicrobiales (100%); Verrucomicrobiaceae (100%); Prosthecobacter (96.4%)	ASV113	2016	1461	3022	4199	0	9	3027	6253	14	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147	Root (84.2%); Bacteria (84.2%); Proteobacteria (83.3%); Alphaproteobacteria (83.3%); Sphingomonadales (80.7%); Sphingomonadaceae (80.7%); unclassified_Sphingomonadaceae (80.7%)	ASV1130	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
148	Root (84.3%); Bacteria (84.3%); Proteobacteria (84.3%); Alphaproteobacteria (84.3%); Caulobacterales (79.8%); Caulobacteraceae (79.8%); unclassified_Caulobacteraceae (79.8%)	ASV1131	61	56	0	25	0	0	21	29	9	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	119	0	0	23	0	0	20	0
149	Root (88.5%); Bacteria (88.5%); Proteobacteria (88.5%); Alphaproteobacteria (88.5%); Sphingomonadales (81.8%); Sphingomonadaceae (81.8%); unclassified_Sphingomonadaceae (81.8%)	ASV1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	260	154
150	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Burkholderiales (100%); Oxalobacteraceae (80.1%); unclassified_Oxalobacteraceae (80.1%)	ASV1133	16	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	34	28	27	19	32	43	0	0	0	18	0	0	20
151	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Sphingomonadales (99%); Sphingomonadaceae (99%); Altererythrobacter (78%)	ASV1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	314	0	0	28	0	0	0	0	0	26	28
152	Root (89%); Bacteria (89%); Myxococcota (87.4%); Polyangia (87.4%); Blfdi19 (85.6%)	ASV1135	34	27	241	0	0	0	0	0	6	0	0	0	0	44	0	0	13	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
153	Root (100%); Bacteria (100%); Firmicutes (100%); Bacilli (100%); Exiguobacterales (79.9%); Exiguobacteraceae (79.9%); Exiguobacterium (79.9%)	ASV1136	28	12	0	5	326	0	11	14	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
154	Root (94.2%); Bacteria (94.2%); Firmicutes (94.2%); Negativicutes (94.2%); Veillonellales-Selenomonadales (94.2%); Sporomusaceae (94.2%); Sporomusa (93.3%)	ASV1137	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	10	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
155	Root (96.4%); Bacteria (96.4%); Actinobacteriota (96.4%); Actinobacteria (96.4%); Corynebacteriales (96.4%); Mycobacteriaceae (88.5%); Mycobacterium (87.5%)	ASV1138	31	0	0	0	0	0	0	0	25	0	0	0	0	75	21	0	0	21	22	37	22	0	88	31	10	38	0	4	0	0	0	0	0
156	Root (90.2%); Bacteria (90.2%); Bacteroidota (90.2%); Bacteroidia (90.2%); Cytophagales (90.2%); Spirosomaceae (90.2%); Spirosoma (90.2%)	ASV1139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0	0
157	Root (39.9%); unclassified_Root (39.9%)	ASV114	1662	4121	14099	0	0	0	0	0	36	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
158	Root (73.3%); Bacteria (73.3%); Armatimonadota (69.1%); Fimbriimonadia (69.1%); Fimbriimonadales (69.1%); Fimbriimonadaceae (69.1%); Fimbriimonas (69.1%)	ASV1140	44	51	139	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	129	0	0	48	0	0	0	0
159	Root (93%); Bacteria (93%); Bacteroidota (93%); Bacteroidia (93%); Chitinophagales (93%); Chitinophagaceae (93%); Aurantisolimonas (93%)	ASV1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424	0	0	0	0	0	0	0	0	0	0
160	Root (74.9%); Bacteria (74.9%); Bacteroidota (74.9%); Bacteroidia (74.9%); Chitinophagales (73.8%); Chitinophagaceae (73.8%); unclassified_Chitinophagaceae (73.8%)	ASV1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	12	0	0	0	0	0	0
161	Root (100%); Bacteria (100%); Actinobacteriota (100%); Actinobacteria (100%); Propionibacteriales (100%); Propionibacteriaceae (98.9%); Friedmanniella (98.9%)	ASV1143	14	7	0	0	0	0	0	0	0	0	0	0	0	30	6	0	0	5	15	56	61	8	0	93	19	68	25	0	0	0	0	0	15
162	Root (92.7%); Bacteria (92.7%); Bdellovibrionota (92.7%); Bdellovibrionia (92.7%); Bacteriovoracales (92.7%); Bacteriovoracaceae (92.7%); Peredibacter (92.7%)	ASV1144	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	73	0	0	0	0	0	0	0
163	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Cellvibrionales (100%); Cellvibrionaceae (100%); Cellvibrio (100%)	ASV1145	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	22	93	0	0	0	0	15	0	0	0	0
164	Root (100%); Bacteria (100%); Firmicutes (100%); Clostridia (82.7%); Peptostreptococcales-Tissierellales (81.9%); Anaerovoracaceae (80.7%); Anaerovorax (79.7%)	ASV1146	0	0	0	0	0	0	6	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393
165	Root (100%); Bacteria (100%); Bacteroidota (100%); Bacteroidia (100%); Cytophagales (100%); Spirosomaceae (100%); Dyadobacter (98.9%)	ASV1147	0	0	0	0	0	0	0	0	0	0	0	0	0	270	89	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	Root (98.7%); Bacteria (98.7%); Bacteroidota (98.7%); Bacteroidia (98.7%); Sphingobacteriales (98.7%); NS11-12 marine group (98.7%)	ASV1148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	0	0	0	0	0	13
167	Root (97%); Bacteria (97%); Actinobacteriota (97%); Actinobacteria (97%); Frankiales (78.6%); Nakamurellaceae (69.6%); Nakamurella (69.6%)	ASV1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	0	15	0	0
168	Root (90.3%); Bacteria (90.3%); Bacteroidota (90.3%); Bacteroidia (90.3%); Sphingobacteriales (90.3%); Sphingobacteriaceae (89.5%); Pedobacter (75.9%)	ASV115	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	395	133	0	35	0	0	14	0	43	0	46	57	0	0	29	9959	8783
169	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhizobiales (86.3%); Rhizobiaceae (84.5%); unclassified_Rhizobiaceae (84.5%)	ASV1150	0	0	0	0	0	0	0	0	0	0	15	0	0	14	0	0	0	0	0	28	38	46	0	118	13	18	23	41	0	0	0	17	45
170	Root (77.6%); Bacteria (77.6%); Bacteroidota (77.6%); Bacteroidia (77.6%); Cytophagales (77%); Hymenobacteraceae (77%); Hymenobacter (76.2%)	ASV1151	83	102	151	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	15	35	20	0	0	0	0	0	0	0	0	0	0	0
171	Root (36.6%); unclassified_Root (36.6%)	ASV1152	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	390	0	0	0	0	0	3	0
172	Root (36.4%); unclassified_Root (36.4%)	ASV1153	413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
173	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Xanthomonadales (100%); Xanthomonadaceae (97.2%); Lysobacter (67.2%)	ASV1154	0	0	0	193	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Reyranellales (100%); Reyranellaceae (100%); Reyranella (100%)	ASV1155	104	94	7	0	0	0	47	47	88	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0
175	Root (100%); Bacteria (100%); Bacteroidota (100%); Bacteroidia (100%); Flavobacteriales (100%); Flavobacteriaceae (100%); Flavobacterium (97.7%)	ASV1156	0	0	0	132	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176	Root (100%); Bacteria (100%); Planctomycetota (100%); Phycisphaerae (100%); Tepidisphaerales (100%); WD2101 soil group (100%)	ASV1157	37	9	0	0	0	0	14	293	7	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	34	0	0	0	0	0	0	0
177	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Xanthomonadales (100%); Xanthomonadaceae (96.7%); Lysobacter (63%)	ASV1158	0	0	0	0	0	0	206	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	Root (51.9%); unclassified_Root (51.9%)	ASV1159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	342	0	0	0	0	0
179	Root (88.4%); Bacteria (88.4%); Bacteroidota (88.4%); Bacteroidia (88.4%); Chitinophagales (88.4%); Chitinophagaceae (88.4%); Aurantisolimonas (87.6%)	ASV116	290	1176	0	71	0	6	0	83	683	57	215	36	0	0	140	3	390	124	14	293	1428	128	787	9022	731	1292	1093	1455	0	0	0	0	0
180	Root (96.7%); Bacteria (96.7%); Actinobacteriota (96.7%); Actinobacteria (96.7%); Micrococcales (96.7%); unclassified_Micrococcales (96.7%)	ASV1160	110	0	18	116	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0
181	Root (40.3%); unclassified_Root (40.3%)	ASV1161	0	84	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	35	0	0	68	0	90	0	0	4	92	0	0	0	0
182	Root (100%); Bacteria (100%); Cyanobacteria (100%); Cyanobacteriia (100%); Phormidesmiales (99.1%); Nodosilineaceae (98.2%); Nodosilinea PCC-7104 (97.1%)	ASV1162	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	0	0	0	0	0	0	0
183	Root (36%); unclassified_Root (36%)	ASV1163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0
184	Root (97.9%); Bacteria (97.9%); Proteobacteria (97.9%); Alphaproteobacteria (97.9%); Rhizobiales (96.8%); Devosiaceae (94.2%); Devosia (82.4%)	ASV1164	37	65	11	0	0	0	0	0	0	0	26	0	0	0	0	0	0	13	0	0	0	0	16	0	0	193	0	0	0	0	0	31	13
